locus_tag	simbolo	alias	tipo	producto	es_tf	fuente_tf	fuente	sensible_mayusculas
PA2859	greB		protein_coding	transcription elongation factor GreB	true	kw_transcription_regulation	refseq|uniprot	false
PA2860			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2861	ligT		protein_coding	2'-5' RNA ligase	false		refseq|uniprot	false
PA2862	lipA	lip	protein_coding	lactonizing lipase	false		refseq|uniprot	true
PA2863	lipH	lifO|lipB	protein_coding	lipase chaperone	false		refseq|uniprot	false
PA2864			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2865			protein_coding	glycosylase	false		refseq|uniprot	false
PA2866	mttC		protein_coding	secretion protein MttC	false		refseq|uniprot	false
PA2867			protein_coding	chemotaxis transducer	false		refseq|uniprot	false
PA2868			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2869			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2870			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2871			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2872			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2873	tgpA		protein_coding	protein-glutamine gamma-glutamyltransferase	false		refseq|uniprot	false
PA2874			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2875			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2876	pyrF		protein_coding	orotidine 5'-phosphate decarboxylase	false		refseq|uniprot	false
PA2877			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA2878			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2879			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA2880			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2881			protein_coding	two-component response regulator	false		refseq|uniprot	false
PA2882			protein_coding	two-component sensor	false		refseq|uniprot	false
PA2883			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2884			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2885	atuR		protein_coding	atu genes repressor	true	go_0003700|go_0006355	refseq|uniprot	false
PA2886	atuA		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2887	atuB		protein_coding	citronellol catabolism dehydrogenase	false		refseq|uniprot	false
PA2888	atuC		protein_coding	geranyl-CoA carboxylase subunit beta	false		refseq|uniprot	false
PA2889	atuD		protein_coding	citronellyl-CoA dehydrogenase	false		refseq|uniprot	false
PA2890	atuE		protein_coding	isohexenylglutaconyl-CoA hydratase	false		refseq|uniprot	false
PA2891	atuF		protein_coding	geranyl-CoA carboxylase subunit alpha	false		refseq|uniprot	false
PA2892	atuG		protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA2893	atuH		protein_coding	long-chain-acyl-CoA synthetase	false		refseq|uniprot	false
PA2894			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2895			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2896			protein_coding	RNA polymerase sigma factor	true	go_0006355|kw_transcription_regulation|kw_sigma_factor|producto_refseq	refseq|uniprot	false
PA2897			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA2898			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2899			protein_coding	transcriptional regulator	true	go_0006355|producto_refseq	refseq|uniprot	false
PA2900			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2901			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2902			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2903	cobJ		protein_coding	precorrin-3 methylase CobJ	false		refseq|uniprot	false
PA2904	cobI		protein_coding	precorrin-2 C(20)-methyltransferase	false		refseq|uniprot	false
PA2905	cobH		protein_coding	precorrin-8X methylmutase	false		refseq|uniprot	false
PA2906			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA2907	cobL		protein_coding	precorrin-6y-dependent methyltransferase CobL	false		refseq|uniprot	false
PA2908	cbiD		protein_coding	cobalt-precorrin-5B C(1)-methyltransferase	false		refseq|uniprot	false
PA2909			protein_coding	cobalt-precorrin-6x reductase	false		refseq|uniprot	false
PA2910	mntP		protein_coding	manganese efflux pump MntP	false		refseq|uniprot	false
PA2911			protein_coding	TonB-dependent receptor	false		refseq|uniprot	false
PA2912			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA2913			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2914			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA2915			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2916			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2917			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA2918			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA2919			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2920			protein_coding	chemotaxis transducer	false		refseq|uniprot	false
PA2921			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA2922			protein_coding	hydrolase	false		refseq|uniprot	false
PA2923	hisJ		protein_coding	histidine ABC transporter substrate-binding protein HisJ	false		refseq|uniprot	false
PA2924	hisQ		protein_coding	histidine ABC transporter permease HisQ	false		refseq|uniprot	false
PA2925	hisM		protein_coding	histidine ABC transporter permease HisM	false		refseq|uniprot	false
PA2926	hisP		protein_coding	histidine ABC transporter ATP-binding protein HisP	false		refseq|uniprot	false
PA2927			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2928			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2929			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2930			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA2931	cifR		protein_coding	CifR protein	true	kw_transcription_regulation	refseq|uniprot	false
PA2932	morB		protein_coding	morphinone reductase	false		refseq|uniprot	false
PA2933			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA2934	cif		protein_coding	CFTR inhibitory factor	false		refseq|uniprot	true
PA2935			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2936			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2937			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2938			protein_coding	transporter	false		refseq|uniprot	false
PA2939	lap		protein_coding	aminopeptidase	false		refseq|uniprot	true
PA2940			protein_coding	acyl-CoA thiolase	false		refseq|uniprot	false
PA2941			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2942			protein_coding	magnesium chelatase	false		refseq|uniprot	false
PA2942.1			ncRNA	P15	false		refseq	false
PA2943			protein_coding	phospho-2-dehydro-3-deoxyheptonate aldolase	false		refseq|uniprot	false
PA2944	cobN		protein_coding	cobaltochelatase subunit CobN	false		refseq|uniprot	false
PA2945	cobW		protein_coding	cobalamin biosynthesis protein CobW	false		refseq|uniprot	false
PA2946			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2947			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2948	cobM		protein_coding	precorrin-4 C(11)-methyltransferase	false		refseq|uniprot	false
PA2949			protein_coding	lipase	false		refseq|uniprot	false
PA2950	fabV		protein_coding	reductase	false		refseq|uniprot	false
PA2951	etfA		protein_coding	electron transfer flavoprotein subunit alpha	false		refseq|uniprot	false
PA2952	etfB		protein_coding	electron transfer flavoprotein subunit beta	false		refseq|uniprot	false
PA2953			protein_coding	electron transfer flavoprotein-ubiquinone oxidoreductase	false		refseq|uniprot	false
PA2954			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2955			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2956			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2957			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA2958			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2958.1	rgsA		ncRNA	RgsA	false		refseq	false
PA2959			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2960	pilZ		protein_coding	type 4 fimbrial biogenesis protein PilZ	false		refseq|uniprot	false
PA2961	holB		protein_coding	DNA polymerase III subunit delta'	false		refseq|uniprot	false
PA2962	tmk		protein_coding	thymidylate kinase	false		refseq|uniprot	true
PA2963	mltG		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2964	pabC		protein_coding	4-amino-4-deoxychorismate lyase	false		refseq|uniprot	false
PA2965	fabF1		protein_coding	3-oxoacyl-ACP synthase	false		refseq|uniprot	false
PA2966	acpP	acpP1	protein_coding	acyl carrier protein	false		refseq|uniprot	false
PA2967	fabG		protein_coding	3-oxoacyl-[acyl-carrier-protein] reductase FabG	false		refseq|uniprot	false
PA2968	fabD		protein_coding	malonyl CoA-ACP transacylase	false		refseq|uniprot	false
PA2969	plsX		protein_coding	phosphate acyltransferase	false		refseq|uniprot	false
PA2970	rpmF		protein_coding	50S ribosomal protein L32	false		refseq|uniprot	false
PA2971			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2972			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2973			protein_coding	peptidase	false		refseq|uniprot	false
PA2974			protein_coding	hydrolase	false		refseq|uniprot	false
PA2975	rluC		protein_coding	ribosomal large subunit pseudouridine synthase C	false		refseq|uniprot	false
PA2976	rne		protein_coding	ribonuclease E	false		refseq|uniprot	true
PA2977	murB		protein_coding	UDP-N-acetylenolpyruvoylglucosamine reductase	false		refseq|uniprot	false
PA2978	ptpA		protein_coding	phosphotyrosine protein phosphatase	false		refseq|uniprot	false
PA2979	kdsB		protein_coding	3-deoxy-manno-octulosonate cytidylyltransferase	false		refseq|uniprot	false
PA2980			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2981	lpxK		protein_coding	tetraacyldisaccharide 4'-kinase	false		refseq|uniprot	false
PA2982			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2983			protein_coding	translocation protein TolQ	false		refseq|uniprot	false
PA2984			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2985			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2986			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2987	lolD		protein_coding	lipoprotein-releasing system ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA2988			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2989			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2990			protein_coding	phosphodiesterase	false		refseq|uniprot	false
PA2991	sth	sthA	protein_coding	soluble pyridine nucleotide transhydrogenase	false		refseq|uniprot	true
PA2992			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2993			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA2994	nqrF		protein_coding	Na(+)-translocating NADH-quinone reductase subunit F	false		refseq|uniprot	false
PA2995	nqrE		protein_coding	Na(+)-translocating NADH-quinone reductase subunit E	false		refseq|uniprot	false
PA2996	nqrD		protein_coding	Na(+)-translocating NADH-quinone reductase subunit D	false		refseq|uniprot	false
PA2997	nqrC		protein_coding	Na(+)-translocating NADH-quinone reductase subunit C	false		refseq|uniprot	false
PA2998	nqrB		protein_coding	Na(+)-translocating NADH-quinone reductase subunit B	false		refseq|uniprot	false
PA2999	nqrA		protein_coding	Na(+)-translocating NADH-quinone reductase subunit A	false		refseq|uniprot	false
PA3000	aroP1		protein_coding	aromatic amino acid transporter AroP	false		refseq|uniprot	false
PA3001			protein_coding	glyceraldehyde-3-phosphate dehydrogenase	false		refseq|uniprot	false
PA3002	mfd		protein_coding	transcription-repair coupling factor	true	go_0006355	refseq|uniprot	true
PA3003			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3004			protein_coding	S-methyl-5'-thioinosine phosphorylase	false		refseq|uniprot	false
PA3005	nagZ		protein_coding	beta-hexosaminidase	false		refseq|uniprot	false
PA3006	psrA		protein_coding	transcriptional regulator PsrA	true	go_0003700|go_0006355|producto_refseq	refseq|uniprot	false
PA3007	lexA		protein_coding	LexA repressor	true	go_0006355|kw_transcription_regulation	refseq|uniprot	false
PA3008	sulA		protein_coding	cell division inhibitor SulA	false		refseq|uniprot	false
PA3009			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3010			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3011	topA		protein_coding	DNA topoisomerase I	false		refseq|uniprot	false
PA3012			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3013	foaB	fadA	protein_coding	3-ketoacyl-CoA thiolase	false		refseq|uniprot	false
PA3014	faoA	fadB	protein_coding	fatty acid oxidation complex subunit alpha	false		refseq|uniprot	false
PA3015			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3016			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3017			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3018			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3019	uup		protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	true
PA3020			protein_coding	lytic transglycosylase	false		refseq|uniprot	false
PA3021			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3022			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3023			protein_coding	lipid kinase	false		refseq|uniprot	false
PA3024			protein_coding	carbohydrate kinase	false		refseq|uniprot	false
PA3025			protein_coding	FAD-dependent glycerol-3-phosphate dehydrogenase	false		refseq|uniprot	false
PA3026			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3027			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3028	moeA2		protein_coding	molybdenum cofactor biosynthesis protein A	false		refseq|uniprot	false
PA3029	moaB2		protein_coding	molybdopterin biosynthesis protein B	false		refseq|uniprot	false
PA3030	mobA		protein_coding	molybdenum cofactor guanylyltransferase	false		refseq|uniprot	false
PA3031			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3031.1			tRNA	tRNA-Pro	false		refseq	false
PA3032	snr1		protein_coding	cytochrome C Snr1	false		refseq|uniprot	false
PA3033			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3034			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3035			protein_coding	glutathione S-transferase	false		refseq|uniprot	false
PA3036			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3037			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3038			protein_coding	porin	false		refseq|uniprot	false
PA3039			protein_coding	transporter	false		refseq|uniprot	false
PA3040			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3041			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3042			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3043	dgt2		protein_coding	deoxyguanosinetriphosphate triphosphohydrolase	false		refseq|uniprot	false
PA3044			protein_coding	two-component sensor	true	kw_two_component|producto_refseq	refseq|uniprot	false
PA3045			protein_coding	two-component response regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3046			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3047			protein_coding	D-alanyl-D-alanine carboxypeptidase	false		refseq|uniprot	false
PA3048	rlmL		protein_coding	ribosomal RNA large subunit methyltransferase K/L	false		refseq|uniprot	false
PA3049	rmf		protein_coding	ribosome modulation factor	false		refseq|uniprot	true
PA3050	pyrD		protein_coding	dihydroorotate dehydrogenase	false		refseq|uniprot	false
PA3051			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3052			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3053			protein_coding	hydrolase	false		refseq|uniprot	false
PA3054			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3055			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3056			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3057			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3058	pelG		protein_coding	pellicle/biofilm biosynthesis Wzx-like polysaccharide transporter PelG	false		refseq|uniprot	false
PA3059	pelF		protein_coding	pellicle/biofilm biosynthesis glycosyltransferase PelF	false		refseq|uniprot	false
PA3060	pelE		protein_coding	pellicle/biofilm biosynthesis protein PelE	false		refseq|uniprot	false
PA3061	pelD		protein_coding	pellicle/biofilm biosynthesis protein PelD	false		refseq|uniprot	false
PA3062	pelC		protein_coding	pellicle/biofilm biosynthesis outer membrane protein PelC	false		refseq|uniprot	false
PA3063	pelB		protein_coding	pellicle/biofilm biosynthesis protein PelB	false		refseq|uniprot	false
PA3064	pelA		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3065			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3066			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3067			protein_coding	transcriptional regulator	true	go_0003700|producto_refseq	refseq|uniprot	false
PA3068	gdhB		protein_coding	NAD-specific glutamate dehydrogenase	false		refseq|uniprot	false
PA3069			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3070			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3071			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3072			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3073			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3074			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3075			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3076			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3077			protein_coding	two-component response regulator	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA3078			protein_coding	two-component sensor	false		refseq|uniprot	false
PA3079			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3080			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3081			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3082	gbt		protein_coding	glycine betaine transmethylase	false		refseq|uniprot	true
PA3083	pepN		protein_coding	aminopeptidase	false		refseq|uniprot	false
PA3084			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3085			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3086			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3087			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3088	nadK		protein_coding	NAD kinase	false		refseq|uniprot	false
PA3089			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3091			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3092	fadH1		protein_coding	2,4-dienoyl-CoA reductase	false		refseq|uniprot	false
PA3093			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3094			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3094.1			tRNA	tRNA-Asp	false		refseq	false
PA3094.2			tRNA	tRNA-Asp	false		refseq	false
PA3094.3			tRNA	tRNA-Val	false		refseq	false
PA3095	xcpZ		protein_coding	type II secretion system protein M	false		refseq|uniprot	false
PA3096	xcpY		protein_coding	type II secretion system protein L	false		refseq|uniprot	false
PA3097	xcpX		protein_coding	type II secretion system protein K	false		refseq|uniprot	false
PA3098	xcpW	pddD	protein_coding	type II secretion system protein J	false		refseq|uniprot	false
PA3099	xcpV	pddC	protein_coding	type II secretion system protein I	false		refseq|uniprot	false
PA3100	xcpU	pddB	protein_coding	type II secretion system protein H	false		refseq|uniprot	false
PA3101	xcpT	pddA	protein_coding	type II secretion system protein G	false		refseq|uniprot	false
PA3102	xcpS		protein_coding	type II secretion system protein F	false		refseq|uniprot	false
PA3103	xcpR		protein_coding	type II secretion system protein E	false		refseq|uniprot	false
PA3104	xcpP		protein_coding	type II secretion system protein N	false		refseq|uniprot	false
PA3105	xcpQ		protein_coding	type II secretion system protein D	false		refseq|uniprot	false
PA3106			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA3107	metZ		protein_coding	O-succinylhomoserine sulfhydrylase	false		refseq|uniprot	false
PA3108	purF		protein_coding	amidophosphoribosyltransferase	false		refseq|uniprot	false
PA3109			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3110			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3111	folC		protein_coding	folylpolyglutamate synthetase	false		refseq|uniprot	false
PA3112	accD		protein_coding	acetyl-CoA carboxylase carboxyltransferase subunit beta	false		refseq|uniprot	false
PA3113	trpF		protein_coding	N-(5'-phosphoribosyl)anthranilate isomerase	false		refseq|uniprot	false
PA3114	truA	hisT	protein_coding	tRNA pseudouridine synthase A	false		refseq|uniprot	false
PA3115	fimV		protein_coding	motility protein FimV	false		refseq|uniprot	false
PA3116	usg		protein_coding	aspartate-semialdehyde dehydrogenase	false		refseq|uniprot	true
PA3117	asd		protein_coding	aspartate-semialdehyde dehydrogenase	false		refseq|uniprot	true
PA3118	leuB		protein_coding	3-isopropylmalate dehydrogenase	false		refseq|uniprot	false
PA3119			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3120	leuD		protein_coding	isopropylmalate isomerase small subunit	false		refseq|uniprot	false
PA3121	leuC		protein_coding	3-isopropylmalate dehydratase large subunit	false		refseq|uniprot	false
PA3122			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3123			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3124			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3125			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3126	ibpA		protein_coding	heat-shock protein IbpA	false		refseq|uniprot	false
PA3127			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3128			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA3129	dusC		protein_coding	tRNA-dihydrouridine synthase C	false		refseq|uniprot	false
PA3130			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3131			protein_coding	aldolase	false		refseq|uniprot	false
PA3132			protein_coding	hydrolase	false		refseq|uniprot	false
PA3133			protein_coding	transcriptional regulator	true	kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3133.1			tRNA	tRNA-Glu	false		refseq	false
PA3133.2			tRNA	tRNA-Ala	false		refseq	false
PA3133.3			tRNA	tRNA-Glu	false		refseq	false
PA3133.4			tRNA	tRNA-Ala	false		refseq	false
PA3134	gltX		protein_coding	glutamate--tRNA ligase	false		refseq|uniprot	false
PA3135			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3136			protein_coding	secretion protein	false		refseq|uniprot	false
PA3137			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA3138	uvrB		protein_coding	excinuclease ABC subunit B	false		refseq|uniprot	false
PA3139	aspC		protein_coding	aspartate aminotransferase	false		refseq|uniprot	false
PA3139.1			tRNA	tRNA-Asn	false		refseq	false
PA3140			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3141	wbpM		protein_coding	nucleotide sugar epimerase/dehydratase WbpM	false		refseq|uniprot	false
PA3142			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3143			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3145	wbpL		protein_coding	glycosyltransferase WbpL	false		refseq|uniprot	false
PA3146	wbpK		protein_coding	NAD-dependent epimerase/dehydratase	false		refseq|uniprot	false
PA3147	wbpJ		protein_coding	glycosyl transferase WbpJ	false		refseq|uniprot	false
PA3148	wbpI		protein_coding	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimeras	false		refseq|uniprot	false
PA3149	wbpH		protein_coding	glycosyltransferase WbpH	false		refseq|uniprot	false
PA3150	wbpG		protein_coding	LPS biosynthesis protein WbpG	false		refseq|uniprot	false
PA3151	hisF2		protein_coding	imidazole glycerol phosphate synthase subunit HisF	false		refseq|uniprot	false
PA3152	hisH2	hisH	protein_coding	imidazole glycerol phosphate synthase subunit HisH	false		refseq|uniprot	false
PA3153	wzx		protein_coding	O-antigen translocase	false		refseq|uniprot	true
PA3154	wzy	rfc	protein_coding	B-band O-antigen polymerase	false		refseq|uniprot	true
PA3155	wbpE		protein_coding	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase	false		refseq|uniprot	false
PA3156	wbpD		protein_coding	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase	false		refseq|uniprot	false
PA3157			protein_coding	acetyltransferase	false		refseq|uniprot	false
PA3158	wbpB	wlbA	protein_coding	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase	false		refseq|uniprot	false
PA3159	wbpA		protein_coding	UDP-N-acetyl-d-glucosamine 6-dehydrogenase	false		refseq|uniprot	false
PA3160	wzz		protein_coding	O-antigen chain length regulator	false		refseq|uniprot	true
PA3161	himD	ihfB	protein_coding	integration host factor subunit beta	true	go_0006355|kw_transcription_regulation	refseq|uniprot	false
PA3162	rpsA		protein_coding	30S ribosomal protein S1	false		refseq|uniprot	false
PA3163	cmk		protein_coding	cytidylate kinase	false		refseq|uniprot	true
PA3164			pseudogene		false		refseq	false
PA3165	hisC2		protein_coding	histidinol-phosphate aminotransferase	false		refseq|uniprot	false
PA3166	pheA		protein_coding	bifunctional chorismate mutase/prephenate dehydratase	false		refseq|uniprot	false
PA3167	serC		protein_coding	3-phosphoserine/phosphohydroxythreonine aminotransferase	false		refseq|uniprot	false
PA3168	gyrA		protein_coding	DNA gyrase subunit A	false		refseq|uniprot	false
PA3169	mtnA		protein_coding	methylthioribose-1-phosphate isomerase	false		refseq|uniprot	false
PA3170			protein_coding	N-ethylammeline chlorohydrolase	false		refseq|uniprot	false
PA3171	ubiG		protein_coding	ubiquinone biosynthesis O-methyltransferase	false		refseq|uniprot	false
PA3172	mupP		protein_coding	phosphoglycolate phosphatase	false		refseq|uniprot	false
PA3173			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA3174			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3175			protein_coding	formimidoylglutamase	false		refseq|uniprot	false
PA3176	gltS		protein_coding	glutamate/sodium ion symporter GltS	false		refseq|uniprot	false
PA3177			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3178			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3179	rluB		protein_coding	ribosomal large subunit pseudouridine synthase B	false		refseq|uniprot	false
PA3180			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3181	eda		protein_coding	2-dehydro-3-deoxy-phosphogluconate aldolase	false		refseq|uniprot	true
PA3182	pgl	devB	protein_coding	6-phosphogluconolactonase	false		refseq|uniprot	true
PA3183	zwf		protein_coding	glucose-6-phosphate 1-dehydrogenase	false		refseq|uniprot	true
PA3184	hexR		protein_coding	HTH-type transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3185			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3186	oprB		protein_coding	porin B	false		refseq|uniprot	false
PA3187			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA3188			protein_coding	sugar ABC transporter permease	false		refseq|uniprot	false
PA3189			protein_coding	sugar ABC transporter permease	false		refseq|uniprot	false
PA3190			protein_coding	sugar ABC transporter substrate-binding protein	false		refseq|uniprot	false
PA3191	gtrS		protein_coding	two-component sensor	true	kw_two_component|producto_refseq	refseq|uniprot	false
PA3192	gltR		protein_coding	two-component response regulator GltR	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA3193	glk		protein_coding	glucokinase	false		refseq|uniprot	true
PA3194	edd		protein_coding	phosphogluconate dehydratase	false		refseq|uniprot	true
PA3195	gapA	gap|hexC	protein_coding	glyceraldehyde 3-phosphate dehydrogenase	false		refseq|uniprot	true
